seaTurtleId,seaTurtleName,sidNumber,strandingIdNumber,species,dateAcquired,acquiredFrom,turtleSize,status,dateRelinquished,relinquishedTo,anomalies,injuryBoatStrike,injuryIntestinalImpaction,injuryLineEntanglement,injuryFishHook,injuryUpperRespiratory,injuryAnimalBite,injuryFibropapilloma,injuryMiscEpidemic,injuryDoa,injuryOther,wasCarryingTagsWhenEnc,recaptureType,tagReturnAddress,captureProjectType,acquiredCounty,acquiredLatitude,acquiredLongitude,relinquishedCounty,relinquishedLatitude,relinquishedLongitude,organizationId
defbaff8-7f44-4292-92bb-1b2fc100a4c1,Cm0445 Bubbles,4217,MLB041009-01,CM,2004-10-09,stranding - volusia,Juvenile,PD,2007-09-05,euth,"shark bite left rear carapace and boat hit center spine, rear flipper partial paralysis",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
218737f1-9837-4bd0-b701-c13aad02f180,Cc0722,7057,MLB070327-03,CC,2007-03-27,stranding - Mosquito Lagoon,Subadult,UR,2007-03-30,transferred to SWF,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
9e3ca021-bb0f-4f55-a068-a943e308f29e,Cm0701,7000,MLB070102-01,CM,2007-01-02,stranding - Ponce Inlet,Juvenile,UR,2007-03-29,released,missing right front flipper,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
c7a5de4f-c46c-4d7c-80df-a5d972a6dfc0,Cc0609 Thelma,6059,MLB060322-01,CC,2006-03-22,stranding - volusia,Subadult,UR,2007-04-23,released,"boat hit to carapace, five wounds; right front flipper entanglement with crab trap line",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
b339eb6d-e223-48ab-8678-26f1f4918bba,Cc0644 Wolfgang,6213,AMF060828-01,CC,2006-08-28,stranding - nassau county,Subadult,UR,2007-04-21,released,lethargic loggerhead,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
6f9635ec-6a48-4877-8e39-7b3dd244dcbc,Cc0649 Florence,6220,TMD060911-01,CC,2006-09-11,stranding - st johns county,Subadult,UR,2007-10-11,released,lethargic loggerhead,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
fae33702-6a91-41a8-8eb1-6989c60e11e1,Cc0666 Rasputin,6311,MLB061126-01,CC,2006-11-26,stranding - volusia,Subadult,UR,2007-04-04,released  winter haven park,boat hit to carapace,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
63d676a0-bd33-4f69-bab9-a74a69b13aea,Cc0673 Kringle,6335,MLB061217-01,CC,2006-12-17,stranding - st johns cty,Subadult,UR,2007-04-21,released,barnacle bill,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
a6921557-55d5-447c-8fc4-8c7c572faec0,Lk0674 Ebenezer,6336,061219-01,LK,2006-12-19,stranding - volusia cty ponce inlet,Juvenile,UR,2007-05-16,released,head trauma and left eye orbit,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
04136e76-5239-4d0c-bfa8-055c28b63913,Lk0675 Scrooge,6337,MLB061219-02,LK,2006-12-19,stranding - volusia cty main street,Juvenile,UR,2007-04-23,released,URI,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
9415f8fe-bcb7-4b6c-be92-0d0a2f9dc9f2,Cm0707 Fleming,7009,KAR070125-01,CM,2007-01-25,stranding - brevard cty,Juvenile,UR,2007-05-19,released,"URI, barnacle over barnacle coverage",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
3fcec9c4-30bf-426c-ae09-6074b9cda76a,Cc0709 Coleman,7027,EPD070222-01,CC,2007-02-23,stranding - st lucie cty,Subadult,UR,2007-05-16,released,"shell impacted, anemic",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
5aaaf06e-5283-4910-8c4c-19c0e2bbfca7,Cm0714 Mydas,7046,MLB070319-02,CM,2007-03-19,stranding - flagler cty,Juvenile,UR,2007-05-16,released,deficated plastic and balloon,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
c575ce71-ba8d-429b-a852-b27f8e591f15,Ei0710,7073,BEL070301-01,EI,2007-03-05,stranding - volusia cty,Post-hatchling,UR,2007-04-03,released,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
1ace8955-fd5f-4991-93c7-9b41da310539,EI0719,7051,DBH070324-01,EI,2007-03-24,stranding - brevard cty,Post-hatchling,UR,2007-03-31,died,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
6d3fd16b-8d18-4b01-9d57-6dcdb98d44ae,Ei0717 lil john,7048,MLB070323-01,EI,2007-03-23,stranding - volusia cty,Juvenile,UR,2007-07-15,died,left side float and overexpanded lung,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
78b1a93a-60b2-420d-807d-08ad015625e9,Ei0721,7053,MLB0727-01,EI,2007-03-27,stranding - volusia cty,Post-hatchling,UR,2007-04-03,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
dd9e90ba-5056-461c-bf33-c14f639bd730,Cc0720,7052,MLB070325-01,CC,2007-03-25,stranding - volusia cty,Subadult,UR,2007-04-13,died,"severly emaciated, sternum through plastron, severly anemic",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
4971f76f-8b34-4db9-bedb-c841a3a0a5d0,Cc0711 Dracul,7035,MLB070313-01,CC,2007-03-13,stranding - volusia,Subadult,UR,2007-04-23,died,"severly emaciated, barnacle encrusted, shell impacted",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
244e46b5-05cc-4ae6-a81c-e49e312af07e,Cc0718 Brutus,7050,MLB070323-02,CC,2007-03-23,stranding - volusia cty,Subadult,UR,2007-06-08,released,"barnacle encrusted, shell impacted, emaciated, hypoglycemic",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
07c1762d-c50e-4bc4-884a-f4185dab1dc7,Cc0702,7002,,CC,2007-01-12,stranding - flagler,Subadult,UR,2007-01-12,died,"barnacle bill, emaciated",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
a68002fa-d7c4-4528-8cbc-b29df73d7a61,Cc0703 Gussy,7003,,CC,2007-01-12,stranding - volusia,Subadult,UR,2007-01-26,died,"barnacle bill, emaciated",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
595398b6-e455-43ec-950b-44e018a0fb71,Cm0704 Charlotte,7004,,CM,2007-01-13,stranding - volusia cty,Juvenile,UR,2007-03-28,released,URI,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
f0bee2a1-2e5b-42c4-b65f-d082de583663,Cc0705 Golly,7005,,CC,2007-01-13,stranding - duval cty,Subadult,UR,2007-01-29,died,"barnacle bill, emaciated",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
7129519f-15f3-4214-b51e-4a3dedefd988,Cc0706,7006,,CC,2007-01-15,stranding - volusia cty,Subadult,UR,2007-01-27,died,boat hit to head and carapace,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
08030060-6f27-4b8e-be41-03921c556960,Cc0708 Noah,7010,,CC,2007-01-26,stranding - volusia cty,Subadult,UR,2007-02-04,died,emaciated barnacle bill,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
c62f1e2b-8864-4342-81e9-64d16eb9063b,69 baby green turtles,0700,MLB070213-01 to 69,CM,2007-02-13,nest - brevard cty,Hatchling,UR,2007-02-14,released,69 baby green turtles from late nest at patrick air force base,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
0440f4e6-308d-489b-93b1-86b65d8b8c05,Cm0712,7036,,CM,2007-03-13,stranding flagler,Juvenile,UR,2007-03-14,died,"shell deformity, lung trauma",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
0eba1662-1ed7-4102-bf3b-7e026e258032,Cm0713,7045,,CM,2007-03-15,stranding  brevard,Juvenile,UR,2007-03-19,died,"emaciated, barnacle encrusted",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
fdcf064a-3479-429e-9dbb-47d8b7108043,Cm0723,7060,AMF070330-01,CM,2007-03-30,Indian River Cty,Juvenile,UR,2007-04-11,died,"severly emaciated, sternum through plastron, barnacle encrusted, leeches",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
d2ca4bd9-03fe-4e82-8911-96de9044716e,Cc0668 Meyer,6322,MLB061210-01,CC,2006-12-10,NSB  Volusia Cty,Subadult,UR,2007-03-10,released,NE Stranding turtle - released by Gumbo LImbo,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
4977887b-9367-45b9-8191-933d9dc8e7f0,Cc0715,7047,MLB070321.01,CC,2007-03-21,NSB  Volusia Cty,Subadult,UR,2007-03-23,died,"barnacle bill, anemic",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
37610220-c2dd-47c8-a1c2-5b1124e0f386,Cm0716,7048,,CM,2007-03-22,st johns cty,Juvenile,UR,2007-03-29,died,boat hit to spine and left eye,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
